"SpecCode","Genus","Species","SpeciesRefNo","FBname","SubFamily","FamCode","GenCode","SubGenCode","Family","Order","Class"
14571,"Torquigener","pleurogramma",9563,"Weeping toado","Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
46421,"Torquigener","randalli",13849,"Randall's puffer","Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
52448,"Torquigener","squamicauda",9002,"Brush-tail toadfish","Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
12963,"Torquigener","tuberculiferus",9178,NA,"Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55067,"Torquigener","vicinus",33021,NA,"Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
11684,"Torquigener","whitleyi",3131,"Whitley's toadfish","Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
8072,"Tylerius","spinosissimus",4423,"Spiny blaasop","Tetraodontinae",448,9829,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
8049,"Ablabys","binotatus",5499,"Redskinfish",NA,577,6090,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
25701,"Ablabys","macracanthus",11303,"Spiny waspfish",NA,577,6090,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
10232,"Ablabys","taenianotus",2334,"Cockatoo waspfish",NA,577,6090,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
6384,"Centropogon","australis",7300,"Fortescue",NA,577,3279,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
14804,"Centropogon","latifrons",33839,"Pale fortescue",NA,577,3279,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
59011,"Centropogon","marmoratus",39597,"Marbled fortescue",NA,577,3279,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
10724,"Coccotropsis","gymnoderma",5499,"Smooth-skin scorpionfish",NA,577,7264,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
10528,"Cottapistus","cottoides",39597,"Marbled stingfish",NA,577,1843,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
12027,"Glyptauchen","panduratus",4537,"Goblinfish",NA,577,3618,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
7317,"Gymnapistes","marmoratus",33616,"South Australian cobbler",NA,577,1539,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
64152,"Liocranium","pleurostigma",77064,"Western Blackspot Waspfish",NA,577,2068,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
10757,"Liocranium","praepositum",77064,"Blackspot waspfish",NA,577,2068,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
8186,"Neocentropogon","aeglefinus",7300,"Onespot waspfish",NA,577,7738,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
58986,"Neocentropogon","affinis",36648,NA,NA,577,7738,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
23894,"Neocentropogon","japonicus",559,NA,NA,577,7738,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
61244,"Neocentropogon","mesedai",12541,NA,NA,577,7738,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
52865,"Neocentropogon","profundus",1623,NA,NA,577,7738,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
59070,"Neocentropogon","trimaculatus",39597,"Threespotted waspfish",NA,577,7738,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
11767,"Neovespicula","depressifrons",6192,"Leaf goblinfish",NA,577,6811,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
6385,"Notesthes","robusta",7300,"Bullrout",NA,577,4274,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
28231,"Ocosia","apia",35987,"Stoutspine waspfish",NA,577,4907,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
23896,"Ocosia","fasciata",559,NA,NA,577,4907,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
59014,"Ocosia","possi",41496,NA,NA,577,4907,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
59015,"Ocosia","ramaraoi",35987,NA,NA,577,4907,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
59017,"Ocosia","spinosa",39597,NA,NA,577,4907,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
23895,"Ocosia","vespa",559,NA,NA,577,4907,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
59016,"Ocosia","zaspilota",35987,"Polka dot waspfish",NA,577,4907,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
12043,"Paracentropogon","longispinis",7300,"Wispy waspfish",NA,577,5178,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
4590,"Paracentropogon","rubripinnis",559,NA,NA,577,5178,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
52304,"Paracentropogon","vespa",7300,"Wasp roguefish",NA,577,5178,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
59071,"Paracentropogon","zonatus",39597,"Bandtail waspfish",NA,577,5178,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
28126,"Pseudovespicula","dracaena",13710,"Draco waspfish",NA,577,6932,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
12897,"Richardsonichthys","leucogaster",2334,"Whiteface waspfish",NA,577,8544,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
46366,"Snyderina","guentheri",11441,"Gunther's waspfish",NA,577,5852,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
10385,"Snyderina","yamanokami",559,NA,NA,577,5852,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
11764,"Tetraroge","barbata",7050,"Bearded roguefish",NA,577,3277,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
11765,"Tetraroge","niger",7050,NA,NA,577,3277,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
59067,"Vespicula","cypho",39597,NA,NA,577,474,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
59068,"Vespicula","trachinoides",39597,NA,NA,577,474,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
59069,"Vespicula","zollingeri",39597,NA,NA,577,474,NA,"Tetrarogidae","Scorpaeniformes","Actinopterygii"
47007,"Grahamichthys","radiata",9003,"Graham's gudgeon",NA,681,4189,NA,"Thalasseleotrididae","Perciformes","Actinopterygii"
52435,"Thalasseleotris","adela",9002,"Marine gudgeon",NA,681,10556,NA,"Thalasseleotrididae","Perciformes","Actinopterygii"
62920,"Thalasseleotris","iota",57647,"New Zealand pygmy sleeper",NA,681,10556,NA,"Thalasseleotrididae","Perciformes","Actinopterygii"
62561,"Lasiognathus","amphirhamphus",56229,NA,NA,474,9238,NA,"Thaumatichthyidae","Lophiiformes","Actinopterygii"
50780,"Lasiognathus","beebei",27827,NA,NA,474,9238,NA,"Thaumatichthyidae","Lophiiformes","Actinopterygii"
50782,"Lasiognathus","intermedius",27827,NA,NA,474,9238,NA,"Thaumatichthyidae","Lophiiformes","Actinopterygii"
50784,"Lasiognathus","saccostoma",27827,NA,NA,474,9238,NA,"Thaumatichthyidae","Lophiiformes","Actinopterygii"
50781,"Lasiognathus","waltoni",27827,NA,NA,474,9238,NA,"Thaumatichthyidae","Lophiiformes","Actinopterygii"
52839,"Thaumatichthys","axeli",27116,NA,NA,474,3289,NA,"Thaumatichthyidae","Lophiiformes","Actinopterygii"
52840,"Thaumatichthys","binghami",27116,NA,NA,474,3289,NA,"Thaumatichthyidae","Lophiiformes","Actinopterygii"
52841,"Thaumatichthys","pagidostomus",557,NA,NA,474,3289,NA,"Thaumatichthyidae","Lophiiformes","Actinopterygii"
61157,"Torpedo","adenensis",83892,NA,NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
57378,"Torpedo","alexandrinsis",35766,"Alexandrine torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
53902,"Torpedo","andersoni",26282,"Florida torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
8941,"Torpedo","bauchotae",4430,"Rosette torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
2552,"Torpedo","californica",6793,"Pacific electric ray",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
48865,"Torpedo","fairchildi",26346,"New Zealand torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
63779,"Torpedo","formosa",57881,"Taiwan torpedo ray",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
5062,"Torpedo","fuscomaculata",2712,"Black-spotted torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
8942,"Torpedo","mackayana",4430,"Ringed torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
24104,"Torpedo","macneilli",9917,"Shorttail torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
5132,"Torpedo","marmorata",2803,"Marbled electric ray",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
54843,"Torpedo","microdiscus",27540,"Smalldisk torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
2553,"Torpedo","nobiliana",2803,"Electric ray",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
27060,"Torpedo","panthera",12951,"Panther electric ray",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
27061,"Torpedo","peruana",12951,"Peruvian torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
57376,"Torpedo","puelcha",35766,"Argentine torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
54844,"Torpedo","semipelagica",27540,"Semipelagic torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
7970,"Torpedo","sinuspersici",2712,"Variable torpedo ray",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
61378,"Torpedo","suessii",83892,NA,NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
22539,"Torpedo","tokionis",8630,"Trapezoid torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
2062,"Torpedo","torpedo",3261,"Common torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
13273,"Torpedo","tremens",9264,"Chilean torpedo",NA,18,5423,NA,"Torpedinidae","Torpediniformes","Elasmobranchii"
25220,"Toxotes","blythii",4833,NA,NA,337,1241,NA,"Toxotidae","Perciformes","Actinopterygii"
8079,"Toxotes","chatareus",2847,"Spotted archerfish",NA,337,1241,NA,"Toxotidae","Perciformes","Actinopterygii"
8229,"Toxotes","jaculatrix",2847,"Banded archerfish",NA,337,1241,NA,"Toxotidae","Perciformes","Actinopterygii"
62208,"Toxotes","kimberleyensis",27655,"Kimberley archerfish",NA,337,1241,NA,"Toxotidae","Perciformes","Actinopterygii"
12175,"Toxotes","lorentzi",5259,"Primitive archerfish",NA,337,1241,NA,"Toxotidae","Perciformes","Actinopterygii"
24840,"Toxotes","microlepis",12693,"Smallscale archerfish",NA,337,1241,NA,"Toxotidae","Perciformes","Actinopterygii"
10630,"Toxotes","oligolepis",12912,"Western archerfish",NA,337,1241,NA,"Toxotidae","Perciformes","Actinopterygii"
54106,"Aulotrachichthys","argyrophanus",26282,"Western luminous roughy",NA,236,2880,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
54104,"Aulotrachichthys","atlanticus",26282,"Brazilian luminous roughy",NA,236,2880,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
54105,"Aulotrachichthys","heptalepis",58302,"Hawaiian luminous roughy",NA,236,2880,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
10641,"Aulotrachichthys","latus",5978,"Philippine luminous roughy",NA,236,2880,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
47486,"Aulotrachichthys","novaezelandicus",5755,"New Zealand roughy",NA,236,2880,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
23262,"Aulotrachichthys","prosthemius",36648,"West Pacific luminous roughy",NA,236,2880,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
54092,"Aulotrachichthys","pulsator",33839,"Golden roughy",NA,236,2880,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15652,"Aulotrachichthys","sajademalensis",9872,"Saya de Malha luminous roughy",NA,236,2880,1,"Trachichthyidae","Beryciformes","Actinopterygii"
4962,"Gephyroberyx","darwinii",3583,"Darwin's slimehead",NA,236,7592,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
60885,"Gephyroberyx","japonicus",41299,"Big roughy",NA,236,7592,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15681,"Hoplostethus","abramovi",9869,NA,NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
334,"Hoplostethus","atlanticus",4784,"Orange roughy",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
5471,"Hoplostethus","cadenati",3583,"Black slimehead",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15648,"Hoplostethus","confinis",9872,NA,NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15678,"Hoplostethus","crassispinus",9869,NA,NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15668,"Hoplostethus","druzhinini",9869,NA,NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15680,"Hoplostethus","fedorovi",9869,NA,NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15688,"Hoplostethus","fragilis",9869,"Chilean roughy",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15635,"Hoplostethus","gigas",9872,"Giant sawbelly",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
66718,"Hoplostethus","grandperrini",92805,"Grandperrin's giant sawbelly",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
14111,"Hoplostethus","intermedius",7300,"Blacktip sawbelly",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15674,"Hoplostethus","japonicus",9869,"Western Pacific roughy",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
14720,"Hoplostethus","latus",9563,"Palefin sawbelly",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15676,"Hoplostethus","marisrubri",9869,"Red Sea roughy",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
4964,"Hoplostethus","mediterraneus",3583,"Mediterranean slimehead",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
66717,"Hoplostethus","melanopeza",92805,"New Zealand giant sawbelly",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15693,"Hoplostethus","melanopterus",9869,"Blackfin roughy",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
10668,"Hoplostethus","melanopus",4181,"Smallscale slimehead",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15696,"Hoplostethus","mento",9869,"Slimy head",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15699,"Hoplostethus","metallicus",9869,"Metallic roughy",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15666,"Hoplostethus","mikhailini",9869,NA,NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15670,"Hoplostethus","occidentalis",9869,"Western roughy",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15683,"Hoplostethus","pacificus",9869,"Eastern Pacific roughy",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
65347,"Hoplostethus","ravurictus",83593,NA,NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15673,"Hoplostethus","rifti",9869,NA,NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
65512,"Hoplostethus","robustispinus",84133,"Thickspine roughy",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15645,"Hoplostethus","rubellopterus",9872,NA,NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15641,"Hoplostethus","shubnikovi",9872,"Metavay sawbelly",NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15644,"Hoplostethus","tenebricus",9872,NA,NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
54098,"Hoplostethus","vniro",31380,NA,NA,236,4668,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
64735,"Optivus","agastos",76814,"Violet roughy",NA,236,3301,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
64736,"Optivus","agrammus",76814,NA,NA,236,3301,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
12004,"Optivus","elongatus",4537,"Slender roughy",NA,236,3301,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
54107,"Paratrachichthys","fernandezianus",9068,"Chilean sandpaperfish",NA,236,1165,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
65074,"Paratrachichthys","macleayi",75154,NA,NA,236,1165,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
12005,"Paratrachichthys","trailli",4537,"Sandpaper fish",NA,236,1165,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
54090,"Parinoberyx","horridus",27555,NA,NA,236,10113,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
14122,"Sorosichthys","ananassa",9563,"Little pineapple fish",NA,236,2184,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
15633,"Trachichthys","australis",9872,"Roughy",NA,236,190,NA,"Trachichthyidae","Beryciformes","Actinopterygii"
1364,"Echiichthys","vipera",6790,"Lesser weever",NA,377,8501,NA,"Trachinidae","Perciformes","Actinopterygii"
9258,"Trachinus","araneus",6790,"Spotted weever",NA,377,7188,NA,"Trachinidae","Perciformes","Actinopterygii"
5033,"Trachinus","armatus",6790,"Guinean weever",NA,377,7188,NA,"Trachinidae","Perciformes","Actinopterygii"
5034,"Trachinus","collignoni",6790,"Sailfin weever",NA,377,7188,NA,"Trachinidae","Perciformes","Actinopterygii"
59433,"Trachinus","cornutus",9068,NA,NA,377,7188,NA,"Trachinidae","Perciformes","Actinopterygii"
1363,"Trachinus","draco",6790,"Greater weever",NA,377,7188,NA,"Trachinidae","Perciformes","Actinopterygii"
5035,"Trachinus","lineolatus",6790,"Striped weever",NA,377,7188,NA,"Trachinidae","Perciformes","Actinopterygii"
5036,"Trachinus","pellegrini",6790,"Cape Verde weever",NA,377,7188,NA,"Trachinidae","Perciformes","Actinopterygii"
5037,"Trachinus","radiatus",6790,"Starry weever",NA,377,7188,NA,"Trachinidae","Perciformes","Actinopterygii"
3262,"Desmodema","lorum",2850,"Whiptail ribbonfish",NA,225,4735,NA,"Trachipteridae","Lampriformes","Actinopterygii"
3263,"Desmodema","polystictum",2713,"Polka-dot ribbonfish",NA,225,4735,NA,"Trachipteridae","Lampriformes","Actinopterygii"
3264,"Trachipterus","altivelis",2850,"King-of-the-salmon",NA,225,3623,NA,"Trachipteridae","Lampriformes","Actinopterygii"
3265,"Trachipterus","arcticus",6392,"Dealfish",NA,225,3623,NA,"Trachipteridae","Lampriformes","Actinopterygii"
3266,"Trachipterus","fukuzakii",2850,"Tapertail ribbonfish",NA,225,3623,NA,"Trachipteridae","Lampriformes","Actinopterygii"
23360,"Trachipterus","ishikawae",559,"Slender ribbonfish",NA,225,3623,NA,"Trachipteridae","Lampriformes","Actinopterygii"
14241,"Trachipterus","jacksonensis",9563,"Blackflash ribbonfish",NA,225,3623,NA,"Trachipteridae","Lampriformes","Actinopterygii"
1777,"Trachipterus","trachypterus",4506,"Mediterranean dealfish",NA,225,3623,NA,"Trachipteridae","Lampriformes","Actinopterygii"
1776,"Zu","cristatus",3397,"Scalloped ribbonfish",NA,225,5878,NA,"Trachipteridae","Lampriformes","Actinopterygii"
10665,"Zu","elongatus",2713,"Taper-tail ribbonfish",NA,225,5878,NA,"Trachipteridae","Lampriformes","Actinopterygii"
8191,"Pseudotriacanthus","strigilifer",9804,"Long-spined tripodfish",NA,444,5749,NA,"Triacanthidae","Tetraodontiformes","Actinopterygii"
4562,"Triacanthus","biaculeatus",9804,"Short-nosed tripodfish",NA,444,8998,NA,"Triacanthidae","Tetraodontiformes","Actinopterygii"
10570,"Triacanthus","nieuhofii",9804,"Silver tripodfish",NA,444,8998,NA,"Triacanthidae","Tetraodontiformes","Actinopterygii"
15228,"Tripodichthys","angustifrons",9804,"Black-flag tripodfish",NA,444,1061,NA,"Triacanthidae","Tetraodontiformes","Actinopterygii"
8413,"Tripodichthys","blochii",9804,"Long-tail tripodfish",NA,444,1061,NA,"Triacanthidae","Tetraodontiformes","Actinopterygii"
15229,"Tripodichthys","oxycephalus",9804,"Short-tail tripodfish",NA,444,1061,NA,"Triacanthidae","Tetraodontiformes","Actinopterygii"
6642,"Trixiphichthys","weberi",9804,"Blacktip tripodfish",NA,444,9727,NA,"Triacanthidae","Tetraodontiformes","Actinopterygii"
10300,"Atrophacanthus","japonicus",6660,NA,NA,443,9441,NA,"Triacanthodidae","Tetraodontiformes","Actinopterygii"
26654,"Bathyphylax","bombifrons",6660,NA,NA,443,9009,NA,"Triacanthodidae","Tetraodontiformes","Actinopterygii"
26655,"Bathyphylax","omen",6660,NA,NA,443,9009,NA,"Triacanthodidae","Tetraodontiformes","Actinopterygii"
63800,"Bathyphylax","pruvosti",75586,NA,NA,443,9009,NA,"Triacanthodidae","Tetraodontiformes","Actinopterygii"
7624,"Halimochirurgus","alcocki",559,NA,NA,443,2523,NA,"Triacanthodidae","Tetraodontiformes","Actinopterygii"
