"SpecCode","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
"26396","Mogurnda kutubuensis","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"60000","Mogurnda larapintae","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"10718","Mogurnda lineata","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"57683","Mogurnda maccuneae","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"47676","Mogurnda magna","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"52324","Mogurnda malsmithi","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"58196","Mogurnda mbuta","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"22759","Mogurnda mogurnda","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"57685","Mogurnda mosa","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"59992","Mogurnda oligolepis","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"10719","Mogurnda orientalis","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"47684","Mogurnda pardalis","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"26402","Mogurnda pulchra","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"10720","Mogurnda spilota","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"60001","Mogurnda thermophila","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"10721","Mogurnda variegata","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"10722","Mogurnda vitta","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"61534","Mogurnda wapoga","Mogurnda","Eleotrinae","Eleotridae","Gobiiformes","Actinopteri","Osteichthyes"
"26423","Mola alexandrini","Mola",NA,"Molidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"1732","Mola mola","Mola",NA,"Molidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"68302","Mola tecta","Mola",NA,"Molidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"53994","Mollisquama parini","Mollisquama",NA,"Dalatiidae","Squaliformes","Elasmobranchii","Chondrichthyes"
"1383","Molva dypterygia","Molva",NA,"Lotidae","Gadiformes","Actinopteri","Osteichthyes"
"1733","Molva macrophthalma","Molva",NA,"Lotidae","Gadiformes","Actinopteri","Osteichthyes"
"33","Molva molva","Molva",NA,"Lotidae","Gadiformes","Actinopteri","Osteichthyes"
"7976","Monacanthus chinensis","Monacanthus",NA,"Monacanthidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"4280","Monacanthus ciliatus","Monacanthus",NA,"Monacanthidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"4283","Monacanthus tuckeri","Monacanthus",NA,"Monacanthidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"9122","Monacoa grimaldii","Monacoa",NA,"Opisthoproctidae","Argentiniformes","Actinopteri","Osteichthyes"
"68460","Monacoa griseus","Monacoa",NA,"Opisthoproctidae","Argentiniformes","Actinopteri","Osteichthyes"
"68459","Monacoa niger","Monacoa",NA,"Opisthoproctidae","Argentiniformes","Actinopteri","Osteichthyes"
"8183","Monocentris japonica","Monocentris",NA,"Monocentridae","Trachichthyiformes","Actinopteri","Osteichthyes"
"52688","Monocentris neozelanicus","Monocentris",NA,"Monocentridae","Trachichthyiformes","Actinopteri","Osteichthyes"
"52689","Monocentris reedi","Monocentris",NA,"Monocentridae","Trachichthyiformes","Actinopteri","Osteichthyes"
"68997","Monochirus atlanticus","Monochirus",NA,"Soleidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"2048","Monochirus hispidus","Monochirus",NA,"Soleidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"56091","Monochirus trichodactylus","Monochirus",NA,"Soleidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"11015","Monocirrhus polyacanthus","Monocirrhus",NA,"Polycentridae","Ovalentaria/misc","Actinopteri","Osteichthyes"
"5807","Monodactylus argenteus","Monodactylus",NA,"Monodactylidae","Eupercaria/misc","Actinopteri","Osteichthyes"
"7858","Monodactylus falciformis","Monodactylus",NA,"Monodactylidae","Eupercaria/misc","Actinopteri","Osteichthyes"
"59430","Monodactylus kottelati","Monodactylus",NA,"Monodactylidae","Eupercaria/misc","Actinopteri","Osteichthyes"
"9915","Monodactylus sebae","Monodactylus",NA,"Monodactylidae","Eupercaria/misc","Actinopteri","Osteichthyes"
"11485","Monognathus ahlstromi","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"59466","Monognathus berteli","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"56717","Monognathus bertini","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"56713","Monognathus boehlkei","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"56730","Monognathus bruuni","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"56724","Monognathus herringi","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"56726","Monognathus isaacsi","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"9113","Monognathus jesperseni","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"56732","Monognathus jesse","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"56719","Monognathus nigeli","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"56718","Monognathus ozawai","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"56733","Monognathus rajui","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"56723","Monognathus rosenblatti","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"56729","Monognathus smithi","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"9112","Monognathus taningi","Monognathus",NA,"Monognathidae","Saccopharyngiformes","Actinopteri","Osteichthyes"
"4226","Monolene antillarum","Monolene",NA,"Bothidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"13560","Monolene asaedae","Monolene",NA,"Bothidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"47182","Monolene atrimana","Monolene",NA,"Bothidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"59542","Monolene danae","Monolene",NA,"Bothidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"13561","Monolene dubiosa","Monolene",NA,"Bothidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"58076","Monolene helenensis","Monolene",NA,"Bothidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"13562","Monolene maculipinna","Monolene",NA,"Bothidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"59545","Monolene megalepis","Monolene",NA,"Bothidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"8833","Monolene mertensi","Monolene",NA,"Bothidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"4994","Monolene microstoma","Monolene",NA,"Bothidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"4227","Monolene sessilicauda","Monolene",NA,"Bothidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"28225","Monomitopus agassizii","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"54171","Monomitopus americanus","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"54164","Monomitopus conjugator","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"54169","Monomitopus garmani","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"23234","Monomitopus kumae","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"54167","Monomitopus longiceps","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"54172","Monomitopus magnus","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"54166","Monomitopus malispinosus","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"5096","Monomitopus metriostoma","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"54168","Monomitopus microlepis","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"16787","Monomitopus nigripinnis","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"23235","Monomitopus pallidus","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"54165","Monomitopus torvus","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"54170","Monomitopus vitiazi","Monomitopus","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopteri","Osteichthyes"
"9037","Monopenchelys acuta","Monopenchelys","Muraeninae","Muraenidae","Anguilliformes","Actinopteri","Osteichthyes"
"4663","Monopterus albus","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"65669","Monopterus bicolor","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"9895","Monopterus boueti","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"5337","Monopterus cuchia","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"59058","Monopterus desilvai","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"65680","Monopterus dienbienensis","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"62295","Monopterus digressus","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"25116","Monopterus eapeni","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"25110","Monopterus fossorius","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"17473","Monopterus hodgarti","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"66178","Monopterus ichthyophoides","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"25112","Monopterus indicus","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"68314","Monopterus luticolus","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"68795","Monopterus rongsaw","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"49994","Monopterus roseni","Monopterus",NA,"Synbranchidae","Synbranchiformes","Actinopteri","Osteichthyes"
"11220","Monostichodus elongatus","Monostichodus",NA,"Distichodontidae","Characiformes","Actinopteri","Osteichthyes"
"11221","Monostichodus lootensi","Monostichodus","Monotaxinae","Distichodontidae","Characiformes","Actinopteri","Osteichthyes"
"11222","Monostichodus mesmaekersi","Monostichodus","Monotaxinae","Distichodontidae","Characiformes","Actinopteri","Osteichthyes"
"1869","Monotaxis grandoculis","Monotaxis","Monotaxinae","Lethrinidae","Eupercaria/misc","Actinopteri","Osteichthyes"
"68239","Monotaxis heterodon","Monotaxis","Monotaxinae","Lethrinidae","Eupercaria/misc","Actinopteri","Osteichthyes"
"24970","Monothrix polylepis","Monothrix",NA,"Dinematichthyidae","Ophidiiformes","Actinopteri","Osteichthyes"
"67226","Monotocheirodon drilos","Monotocheirodon","Stevardiinae","Characidae","Characiformes","Actinopteri","Osteichthyes"
"67227","Monotocheirodon kontos","Monotocheirodon","Stevardiinae","Characidae","Characiformes","Actinopteri","Osteichthyes"
"53459","Monotocheirodon pearsoni","Monotocheirodon","Stevardiinae","Characidae","Characiformes","Actinopteri","Osteichthyes"
"1734","Mora moro","Mora",NA,"Moridae","Gadiformes","Actinopteri","Osteichthyes"
"8721","Mordacia lapicida","Mordacia",NA,"Mordaciidae","Petromyzontiformes","Petromyzonti","Agnatha"
"7510","Mordacia mordax","Mordacia",NA,"Mordaciidae","Petromyzontiformes","Petromyzonti","Agnatha"
"6084","Mordacia praecox","Mordacia",NA,"Mordaciidae","Petromyzontiformes","Petromyzonti","Agnatha"
"general statement in Potter (1968) and Potter et al. (1968) that ammocoetes of <i>M. mordax</i> are indistinguishable from those of <i>M. praecox</i>, the reader is advised to refer to the description of ammocoetes of <i>M. mordax </i>(Ref. 89241).","0 -1","0",NA,NA,NA,NA,NA
"eggs/female (Ref. 89241).",NA,NA,NA,NA,NA,NA,NA
"22919","Moringua abbreviata","Moringua",NA,"Moringuidae","Anguilliformes","Actinopteri","Osteichthyes"
"58716","Moringua bicolor","Moringua",NA,"Moringuidae","Anguilliformes","Actinopteri","Osteichthyes"
"2603","Moringua edwardsi","Moringua",NA,"Moringuidae","Anguilliformes","Actinopteri","Osteichthyes"
"12883","Moringua ferruginea","Moringua",NA,"Moringuidae","Anguilliformes","Actinopteri","Osteichthyes"
"17477","Moringua guthriana","Moringua",NA,"Moringuidae","Anguilliformes","Actinopteri","Osteichthyes"
"67023","Moringua hawaiiensis","Moringua",NA,"Moringuidae","Anguilliformes","Actinopteri","Osteichthyes"
"15801","Moringua javanica","Moringua",NA,"Moringuidae","Anguilliformes","Actinopteri","Osteichthyes"
"54888","Moringua macrocephalus","Moringua",NA,"Moringuidae","Anguilliformes","Actinopteri","Osteichthyes"
"53795","Moringua macrochir","Moringua",NA,"Moringuidae","Anguilliformes","Actinopteri","Osteichthyes"
"8051","Moringua microchir","Moringua",NA,"Moringuidae","Anguilliformes","Actinopteri","Osteichthyes"
"27382","Moringua penni","Moringua",NA,"Moringuidae","Anguilliformes","Actinopteri","Osteichthyes"
"17226","Moringua raitaborua","Moringua",NA,"Moringuidae","Anguilliformes","Actinopteri","Osteichthyes"
"2394","Mormyrops anguilloides","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10930","Mormyrops attenuatus","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10932","Mormyrops batesianus","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10933","Mormyrops boulengeri","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"2395","Mormyrops breviceps","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"5205","Mormyrops caballus","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10936","Mormyrops citernii","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10937","Mormyrops curtus","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"58696","Mormyrops curviceps","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"5206","Mormyrops engystoma","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10941","Mormyrops furcidens","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10942","Mormyrops intermedius","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10944","Mormyrops lineolatus","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"12618","Mormyrops mariae","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10946","Mormyrops masuianus","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10947","Mormyrops microstoma","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10948","Mormyrops nigricans","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"5204","Mormyrops oudoti","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10949","Mormyrops parvus","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10950","Mormyrops sirenoides","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10952","Mormyrops zanclirostris","Mormyrops",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10953","Mormyrus bernhardi","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"26236","Mormyrus caballus","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10957","Mormyrus casalis","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10959","Mormyrus caschive","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10960","Mormyrus cyaneus","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"58574","Mormyrus felixi","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"58575","Mormyrus goheeni","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"2396","Mormyrus hasselquistii","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"62292","Mormyrus hildebrandti","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10962","Mormyrus iriodes","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"8767","Mormyrus kannume","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"8768","Mormyrus lacerda","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"5386","Mormyrus longirostris","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10966","Mormyrus macrocephalus","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"5074","Mormyrus macrophthalmus","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10968","Mormyrus niloticus","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10969","Mormyrus ovis","Mormyrus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
